date,price
2022-08,100000000
2022-09,100826087
2022-10,101652174
2022-11,102478261
2022-12,103304348
2023-01,104130435
2023-02,104956522
2023-03,105782609
2023-04,106608696
2023-05,107434783
2023-06,108260870
2023-07,109086957
2023-08,109913043
2023-09,110739130
2023-10,111565217
2023-11,112391304
2023-12,113217391
2024-01,114043478
2024-02,114869565
2024-03,115695652
2024-04,116521739
2024-05,117347826
2024-06,118173913
2024-07,119000000
2024-08,119826087
2024-09,120652174
2024-10,121478261
2024-11,122304348
2024-12,123130435
2025-01,123956522
2025-02,124782609
2025-03,125608696
2025-04,126434783
2025-05,127260870
2025-06,128086957
2025-07,128913043
2025-08,129739130
2025-09,130565217
2025-10,131391304
2025-11,132217391
2025-12,133043478
2026-01,133869565
2026-02,134695652
2026-03,135521739
2026-04,136347826
2026-05,137173913
2026-06,138000000
